RollNo,RollCode,EncryptedValue
26010003,11008,"http://115.243.18.52/t1/interResult.aspx?enc=JtdwpL1aXExpYXHvc37asw3qTuH5V+6jDcEaqRGkyImJu4w8/enWnCeRlfFIkF2drNf7KXIccQEMJaX8GIZ7kdi3lG9JOxRiAnjZsupzeXiWOUtHn2KeL5r9nyvzeC7jDr+p2/H1ElqJFtE2PXuF4HW7hdwsqD4YSWMPhZNvVm2QBgh2LLQ19Jisa9uAm3OjXGHziyxud37Bjx+9ubqq2BUn304J0QhcvBhjrH74QMfLYRJYHEPF6Xll4WkIwc7nJMn2URqBgAmnKwHpNY+izXHvjCqQNSml6nt8Su15Fil23+RCh6Trbk5Dzi+7UQHUUcggz6DjAp8KvFeqBDYxRLD7S7u2Fv7a+lW3QJ0v5AT9jz6Mc/1iNFB7iFngCCU5+/8Xu2Q2e+36D5MOmFYLLSdX2CnRKI7RAmP+VgrhsP1KDySzCLpg0hz1EvhnOrl4f4r13c1GOR2joq5LfKv7ga89SMvr8df5FgC6H61fA9MZOq7IfByExtiXUT2PPGMTgpRTrZmEdRJWfRXDmjY6auOY2Dzjgo3jFWPGO8Qnx7U/Hhhd5nBSVIinsLLBiZG6rQKlzm/ClvUaCW87YlcNUxMsaHuOvV+dyoZMSOlG0Ta+iLnwvffVCAOtLYZAtYM5gCUd9wXP3uhOuBcddcNtzUXzBDMYkDr/aEWIv4Zoi0D1knv9AVsUHOH+eUNDfbb+QkPr7rn5RRN1F9zC4mAuVxvlG3O2xQE85uiUGb8mZifliLdmppPU2ao8HGfGvQT7gD5+ghuSngn0IvzWkz1ncmf1qaMUJAwQBk7DkIVXruMSyTLQsXt4QhcWKgn6bgWu2CwLGbwzvn5e7PvnVYom3ruWGSe3PcEpaea4S4zSTbKWg0GqvcIIRQzyNYHg1mLGIRddbelc1uWVYGIPN3YfKGGWe8+OONENlZWjuuFDeNy2vDBt8741dN7Aai/ogndwclyNKTAIJEsrOPou8d1ZWPOqBPX8ry7zK+ylNaIFcKHlC0vr8tCTnrkTDASCkyHv"
26010003,11010,"http://115.243.18.52/t1/interResult.aspx?enc=sVXRnJHxpBgQSA/oLqPTBDhd/hayvjlIvzgtm0QPbnUrAEGd+59gMDQZcSqSHaH/eEDBAOJftDe634ZWMHyjwXZlqLksQjnGUrzBt2itkrz9+3bJEAQHrK9i0BfgxiyGFqfVsXUumJph5ayD6go9FLwh0wkNUez4/tHQEaBADYqH69zs5mWMMNa1uI0VsTJbM+FF9rC6FHSYTQRfzkWDRsqNlRvyOK1Gk/RgRtKERWnayZaaYHfvRfm7Yazl+mu2A4Vl/x2qzr3MVU4Pq4nzM7xDIRveqdB7qFuHvOxWG6npt0JTjE2sg2X3NNquIrI+GyOMYV3EhEdPLzpPttXorocVmDbZ2+Ym9aY1X2PB5mvmyycvK7s8ccZiQzk6lGIIcCW4j/ZcpE+0q4XnC5KU0LtY+37Hajh9WhOgALYnaOdmokMeZ/pYCCqoC6R0oo4QJ+vK8AMkqnvHjjr1YLlVXjn+8cct2O6b4uqTP8CrlUdSWDJfFC6Mldx54pRjuzNNJBsm8JJ8ODup49ACG+afKeqe2cGeblFCUu6tWMb4J+UdZESVBvG+ZxgeNVbdYV1iDD7AvYx+ws5dcv8cbxnDrXaBEEdnuIuyFPicJJLm/uTbuiIk5a/SaZQHuFoTZMh9o9/4+ROLUoHN1Y7/ND35b4AyzunMF8w0Zx2lG/ozEsgnEsoHqsqP/vyeV8q08AoErZc6H4VkWKh++R3q0VaBVX0t7QFZx+KaRoqsmlmd/DXCXqwnjamZ+JLHzSJOCutWOMi3w6/LwufuGsRpoP7SjuzKvipz1H+s0WC9P12DtQB3tFF2BiF+Z32zD343hW8BAFfXqoQKa6Q8WW64CwtruUuaExAiI5I8r+H0lgD+9jgaIe2riIbRYEcD3vVzpC8f7pxe0xx2OqG03AUcURhMQPqMxgbLUJWVJBTooUp8Z0GkuBpOBKsup9Jo5doKz2L2h7h1+craQsfmF5J1t0Z0NruaIr7eVlgNQMhCbLmgoZyar9nmydGiCE0NMGYB3Ysw"
26010003,11011,"http://115.243.18.52/t1/interResult.aspx?enc=mqyz/aKkHMaojmk7iKnE0yv/wVA3CiU7oHUDr4S0znzNRbTjDDSNWW0UcYEhfg9+cpFxpjpmEuPuwZ3v6a7i0zjIjGxky3jpW4kQWNqEKW/NnrZ7Ntf2objOko9EVDig7Up3wCA3xHdgrDA/W5AdSy3aIwYg1DM3izUdhJx6w1g93n69R4JU3p4Z0Sh6G6dRW1pf/DifAP+LR2x1ms3t7vR9rNfRfA5fOu+VtMNuOpkDidfxx1kukqhbIMlELll88YmgdnYwnlumqbtD7UtUwm4kWz7ky1MC8ozS2ZT4D3vOcMDWEAmWYYa8vW2SUQ2TPBG+ba5pztH2nqqFpYSMvVhANeU7YNffJCu/UboX2cwrkSnWkBv9GNN0mYht3O3v1/IsH71I4bF9hkdh4KUKIO37D9Zx6sCpFazPLFzegJJbdW/7vlMMxBnnL5CcoECrh9oQLt9gYcQ4jYaH0qda1xsrzaa9oCFs6Mxx+k920//odyabI63ben5wqH+42nDxAXD392SkI/IBQ0XT7cpiN/IzxjITstKVhworGSJkmcd/ainng9fu9jMe+4t3vkI9XIeqZ4OSf8AMLGGlCtfSl1wma+vUXUb7RRCdak4oxCsI1yWEaoBKiTWAFaApvRWZBrpzz7TSnnjAkSKEYOH4/08zSAHBy4rp5qenGJQbtQUZFm6fvLiBDiXB/MHj49K0IR63pJkheZCM0wE4ThHTmxVgbCDNVsefQIM3uyF/fUtpFEgbAg9e1h8fD54Zvr0699riOZZ31wtq1Duji73FPwODwbDGD7Lm5hjQ52aYfKkr7cKrRnwMJ1y8Tsoa0H0WgPFFFexRDOSUPJn4UE3f1JSetZagb8/v1tLEKhSsdbGW1Di0wztpqX0J6lzV0Z2ozmqeCEELt/gRTb4YdgBLsT2hwtUcdL9beAsnR676bg1V53pcSbSlbWsgFWB9OQd82K0L8lyWnlhku6EepOglqrAerDPLQowE8N4d8c/IvTETrUN/0LAkgF9bIgRWeX7z"
26010003,11012,"http://115.243.18.52/t1/interResult.aspx?enc=oUf6KZImAMtfOMOyaSXIHXn6sQ70NxTK7JBMripSNBgEYbmKsFkMUyJMjQBGZnJ0f6Ld05kiVQsLbw/ifQAQl6cFS7t4dFwlM+r9XZTVhJOcj4iZyJ6NFlkaYupKwTYhHzSLYrMeG/1mTo6imvh6uNr7JTJGpjxncZTCwm6dt6FvwFbNlUm5J16NWzjGgnI+DZf5PRq+BmiMUB5XH7Zif/0IyEy717GGlOwEUtvpmaP36e5KePYvlm2Tyl3tyoiap7FbgKRbmwMNTOFg3iKjJUhMo8XShJkAnWAdcPjuWxg7hexuCu/9OT+TkkpuNODkBb6f2jkI7YMeGcJWW/6VCUjt4UaaesuQkjGiQUC1ewGtVPDNBdOSePzvDia1koM2eo4mr6hB8chcgIMWaUQZ+a+pHlwr7f5BH8JO7OQHzT6vkzHXldFOjjoLzmhsh96kLhq/ZPovkZkAAE7JCdBkJdR1xq+TmvCMEWPEYk8Eup3ozigod29z5l8mVf1WWZbFDM9veOjFyN7XC7VuAv+DhdzNAJ0IpGfnQR1wy3/xdTbsGXB1B/42oPM5dpK0TUoQBjWD7eB/XcOAOPphkubf3TrSuhTiQQ8PQ6zHxTTSihy2o282xqtI0dF0Sy6xhdKfMdG+YQfLdGUZL3AeqYnkTc3AF4M6xrtst/1kEhX7z1FAqAT97bv+hKrxULpDguTF/gDEPh0cq2sa74R6AsS/tfTIJ4iSizZ2a+WqFeLEvkTegRz04mRiWFFOyRgLsVtnv66MCXNePOCakJLChDvpOD0sPDjgysk88HOmIpBHLM+Me1QFJVTmAgWeDXApYKZMgi7r6p8NjcK++KZl11hVZO0n/OY5NHLniD849YsB3mjHNVIkJjrFy3VdnbhL+uDntb4ckBwdDrr1nM8bQbBbYjylAAF6f8HtWhLjxzqBNtC+ecIC7+2nGZgIjEXr5pRn9IKS2dAL5rctBoSTgc/iKnM+B+8cN35K5f29vNQZ4Yk="
26010003,11013,"http://115.243.18.52/t1/interResult.aspx?enc=6gFCliie4hyKlSjMces2Pmb+7xklMnvKtkJXKqwGBHPolJDuktXCM2l4c4NdlGJOedm6ALCvtGGEL9/uD+fnlP+jGuXhhGpEMe0AEYlQv+GZMarDc2SAr4gn5zolvDe9xf6VEBbIS01UeYp4r4HjK9zt11qUPbDwDVzX2lWx7uNJe28HrhQuT4W7RqwhbjdVvTyaXjUA3R7eVCN9Ezt8a5ZwP86p6oBCfaZYjSRmudx2JipZV6B5YNFId9ggMwtGM+rulYz/6fio2ol/UOcnBgP0IoL6eHjd4tOpLQ9luwv+EeuUW7LT2QWXUsaHVolR/z4DU7A5oUZup8hdIjonjHb2RhrJ5PpHhgzx0M3gjPwdxl2WZ7L0ci1115GnFpQVaowQRcsvpqoLWk+AfUSMQ+vs5TuD/X5Xzc22dT8iZSmT3nTSpXIKKVeEmU9J2Wj6nPEFM1AS0MhIKcGaiVIpEDugZpQQ0XK8OSMhSU5IQRH35HbvSZMrxQtz4NESYv1xEYq73Zt1Z6hv0naS2ukx2YYPHEETIcSTTlb+PiMEbasGyX2j3FuDsREQZ+s3g7jd9w92rQZotVsTKvPUB+3Cu8i8bPrRmtcFSdG21o9bG5XlL9TRNL63vxoEX3Y+YunRiUfqP4qBMp2luOqX1fXXEjTgAcMcwEIBn9a4IB01/DwWsOYzWTv+q520zsy3ol9wXCIW0mhQh2XQteSS/HcwdRLR9wIbE8cyHSV6UxDUPRO69TxbQVLP3wfzvmp9bxZ1NStY4VMu/dQpAqEcrUykUDhSrQGNO3r2j6JuGcQXh+PpoTPUML2Uxu/uCIqfmctOomMrBOZBLLVBY/I+UIdKPJQfV26MqfLn33xUlvoWVp/X/8/AinHf5GuxP96ih4mNT3WepqnSrtGl26p/lBeCEjqIVJdIgQvMRDBzdYtyLYF+gbJ+0QN9RKYtKrNv1xHs4c03FNvv1BzXsjujY/IjKelwO/AcwnWFmyz8/oi25ELvtyaPmOYyOXXlzByUtYKl"
26010003,11014,"http://115.243.18.52/t1/interResult.aspx?enc=tftON+hu67MbqZ4JzTa7cVcbcbVRSXnH4Z/MJR9Ab51YiuJAr8MahM38VCODvo4arjtHE13gNViDBRU5pgV7S5NvbQjWy+cU3MVvxefy4aJsWqZibIwXewCe5qHs5g5wNKPSuToy5a1nBtWoguJ8AI4GNBfDK7VnSiXL1VFZ3KgNVS45TDmBz1g9TnOcJhL4cZiVJMR3iRWVR4QrDHMLG5rc/xhod1oNgg+9+ll9lN6pAMQA5gUJd5w2dDPFjn/AGihvuJGfWbcZLS6k9Cx1JdZzBXIPJOuX6zzhxP1BSw2ffmkJXR4G5x5fMRQZjk4AkHQqq7Eg8Cb36J/bQIqud6TPd5ZAH7iOjwCMN39H09/7vBuYp3p0xDwlfsxuDtiGMkc8OnuXqNd5oZF+6jMtWDIFhmI2JCFIzgBaHWaMybrohXBNzOHUO7LZXRhQzL9VM/sIdHiWcLiW4ASvMz+Bk7QGsTRoRl2StgAfNnO7vwFj0r8TF2Kb6MUqIgoknEXhh6wyE/slpf0/zsz5JlsFEkgN7C3oofe8jtrhTYJZQjKQQfc0IOO7WRWftcvpmOAibGTsa7lo+B5deF0P15fLjHuicKYwC8W/2T9xBSU/Sko/ZSRrHoqfx5Q4uPlO8fkAEvU18lmmM+D9Z6s4Y7HDksiDv2RVsf0oSP0+4v+e6bjaa2DPA+ij4SToz4bH2m+GAfoyVJ7CgUXWjVRuiMaVIdlG93F4mDqsBjgbnWkTiARZ/gUdhJ2QrQQe4LQocnZX7bU++f/oiu8On752dDq/O81dK6ui87IR6naLOBJelZ97sBoAesdp8GvT35hgAvC7kZuJyH+spFbj8wo36q5jmyxcFBTHEpNa80dUnIiqLCiFucxyV5U6MPBmrEe6JZmNSZk+ne87C1N48wKN6HENZjCTgWGBEOMKjWc8FrFHB7Y4YuGa+gaDGI582k3Swi9SoWDEZqhVFPCRYdLBYeLP/C/qHZzx8mY1yyfZfvweYE4YKEijQlF4e9TvdfHKXFEU"
26010003,11015,"http://115.243.18.52/t1/interResult.aspx?enc=fbP+Vkp/HKnGu60xZUDOGGU86Y0C7/AhQnGSFU8hNb1Mq5fEP7cP6uSrhsqUQqTd5DXhy0PTH7wodEt9T24Jk6VYHPJ/gP32+5xPEjjxSmBXiH1T/C5KPJ4zWb2O4Agr1D6mhnRuy+No2W1MFOTaH5ao9bXFXe+jc6AFTT1hPKt5OrJYc82MQYKwSLSFdvTLmxONgP9arBL7WaKQKWz7LG3i4p8OWe39HUwRGCBrTqI5g/o73kmK4aOYBQ9j75nZX1lo1o1DVHsQcjTpexAEKZIHrVD+RkCsOODCc+Bu2RP8Ba5dlskCzeo4kVqIUJ1MelI0/AeebK3dqNmsLiqWKUa0ZPda/rvqBDRAu9SfQV18eqcKt/ZKG6zqdVZ9bRBRZn2nei17gLY/0ugo1MsmyV75JnCOIFBecGmaFL8AndDE9PneDhjJCpIawrT9Qna7u3PjNs6x99xAGU8fPuwBerKDKc9vv5JLu/GeW70GrXrXkm6XU7JtUi8pXUOip7VuUpg62PhmPEv/8GI82yN8jOfKdAj1PMPigrZST0KgHftwzh1EF5sW01YFfeT+AOnSxyWREzu9AZJBWz2isjmA2xD0EwxXnRZkphwYJpKieK8gJM0LxnDFJkKUsBYHtZ6wNqqERvyGXAWJtms7js2WSZBKoNcXINRKAzka4nUqhU2k0RqHuNS6jqxemXKQzRJ832E+0RoLq9G3xO0+wzdrBRLAmRCU6z3WkpSIBB15OgfHJN62n/Fw9GgzenD+sRHzJUg6Y9lSWw+gO0x6ec3IR26XrsK0344b4vIXafESMX4x0JPDqie5878cYffTYvvuGxF9eGMSgKcyfUuok8085EBEaG2gk6QGxvY9fqUT7e/i/E/5KSKq+zgTiycdeCdYbZ6xpOF1WbsuGW1jpYD+/KAoIHiRonbqjNcRx8cHPcrJFgXgUyLzLVT6QMUnL9j7C5De452xU+P708oCvsB9SojoZYyatpR5BFt0tuEd02eZPbaifxP6z/XhvztvM3Vb"
26010003,11016,"http://115.243.18.52/t1/interResult.aspx?enc=+2SJpO5kLA3OWk+SbOqTjzUi2PBTJYeZBCcESaw5EWxG5tnQFIcvH0VEQ7HjDWZeZ2dvD6LB7EXaIcl2OHOfidwyqDJsR1GfOMmWFPD6cyCHzh1xJ69UtOqk1HUhGxBIT9wBhZk5lOQBuGtDl6BrwM4Nfs9sKX86/b8iWLcYhQftpHDoV69Ek81zZIdV0Gxd5wp3b8dKdu64nSVMj7Phpm3xp/wZ6VK0y5CcKY6YHJBIKNW29UV+8tuF+njSLY8KqAh8Pt4Q4CQn29tiYT5Hu6QoUMHnDRrGn3bEpPSS0ElEqyz+PZPmVrQAxWgXnJx71/Nd2ceJrSWlmr2yFiyPE8TZizjhxZ/bTqIkQ6dU2H6RsaHbY5uc1T/m11S1ySBQtG2iS+i7FLp+TwAfn4aCaRe6Y8n7dMMzzLUiUm6HCVfNA5tNrOiAI+TAKe9c9QFNTK/hES9umSlzP9DCdFhcZHgjVsRGmz8drb3Zp9qHFU7aJ/+cZlqiFGbHa9aw8skMR79w3ECLPHzpYhjyyzCG1v7KCrbD7Q/U20M87tgQ/nOkdX4S4r89piQ4ZsPU9wD7vlR3dD+zpVYD2xt76srtUBpNDosfLP/C/GPI4YdhS7VkB/QYKTMdVIzXJyAQXWmVgmu7V5wP2Evn9VnZKfdYZcAtLb40sa7BjQj53cebsJoCmJp1rRSgTey/93yxrFOKntTWjeNgw+E1zVuPy2O2K7yHwFHhGOsz615wvETmgNqlZGP1cwekesLQex3gJOIYRURyFbI0Da4IrGexN/nZTtE1FlkUuK+sY+3LJj/8niyM194Imswvr1JHQSiMO/GB7fNjIhbbvppCledbGo26+vhQUQpxMtpsdHXkvsC1tGj/WZa3Avk76MmRI3XNv0qoVDG+se/wtpUK18AXHIROZxyIA269AatuA2qbOK8YCW4zkBRgtkAfBOp0EgjDy67PUZA8MsKA/yKQZTzyNjB5MT+ikxDRQSNV/JW1vDT9gDU2jideSQqxTGyTcMaJch+s+9kzrRM2CRB8AcKg18WrgMrLDd3SiAuIdncnkNudmZ0dVtExPed45Gckc8jPO9ix2tBT1BhOynmT7XTcrSYzBg=="
26010003,11017,"http://115.243.18.52/t1/interResult.aspx?enc=IdiLW1Imt3vUOx0l+9OgE2GwMkm0agGnW8iBNWS8ATPBg0UNjr21bSzTOTKaySVKrd04rw9e8vWXtSiEaBDPpUXqmCH3FhUb0owMGhHmFjg7n1+BteOmopx1D/g9zlBmXI9L3dyu/tegv4Y4cOoeNxAzhZc/7I30Zuc1L9RoYn4YzF+Fn8MeK99Kyc3/GSNpOFMkPlS4Hle/qqvJhAzD3bCeuAg5/JswjOTzWWw/Qev/kPMWzsp3YUSmCarhoANUihTJS9ZJ4tLcbMZIR68YO0zOsZp2kPAqW+yZVgntImKtxihRgjlZgUbXor38GaLWvC4nmoJWTmHO/6MuKFLJru54xlOGZlD9sIki3FO8ZMeNWSRLnWgjGJh0fnHPPyurK8We6BadomrgBLHJYRWgxfCzfaVVCa+u3JARCbENUfTVA2pFqKd8bXt53IH5t/XfJ+SPq6MEfTXsK7ztP/vLg/j42UlIWkERnIo5+aYaYdqkpTxLi2EUXQN0KDeahYhuVewktA9ZZpxDul3MV+VW2mkPz+XwQIO+AzJezRrqp0c3387LeUdeEj9pTAaZHCXYRZXCdZUt8jOqSGwqZap/BPdPYXTSKaUeBxu4JzbTvi4WP+nIKNutpDrer5mCqhJoDh9YP21c2AP08wJigVx6zt6Er/IYCd4kV7AFZKmTjnI+aTRKjeF44wyR+781PyJmoKq+/omI1g7EQfAr09vETeRGkqZZpSejQJV5NFTWAcyinYLXQx/hSKNLrUiCJHwTjbNYFV/ri40aybBNyr5PJoSZ0yKHK427sIyqN8aczAjYVbgYSC3wpIA7edrKZyZ9UqDnd9e/yeZmjmQMO3GBhHCuGdOVJOpZg8dvVR1Ev8weZN4RYU4Liv0yAwjPxfbsN2CwrqOPRFdyZlY0LWo0BBAZNldWQ1/5v5T7UZyeUdOoi9X6fKocPXju/VNNpwOAQ7fz1kjgl6ANGRKb8nfyMLlx4ksDT0OGd+i/Pr9HQm4="
26010003,11019,"http://115.243.18.52/t1/interResult.aspx?enc=3hpopZWscmwBRwTVcB9pibUVc9fZTu9Q03jxdLSdYekDB3sI/WRI8/wu+AzBIJ9zDdYGPhlpoyn19cyRqAHNgc60+GFh2ohrbYMTbKiQakueOqJj2eLR6wQWHD1jFBxq0aOxjkjQnRbwEUkUu0zW85Bp+i3MZ+zbXPz342EgetNLEVjX8G6WQILlQvlgrmV6ulZl0NTh+N1F5g8Z/UaIVXsQ7HSuEj4/cpooY7bl6mDYMGrQRhVE7PKBuC+FceFIK25ZEzt16AXWeRw1vTMa74Az3PExRtvyeXYBYEEdiy49lkjmqEmHPvrjQCR9C3c90SiQxRF/1YUilZXBNIU038u3QbivWQagXC3V9u6lCb2J5+uokJnBodySBK7Do+lzND8F4bQ554OWfAfC+CHNwMNu+cUQAILarH3MBSgff3WI85KXCySu220CuuE3lQ3wz6BKarwbumRnkhIxlqFe/9sbI9FN1v7DDlKti2pktcrHSni+mW2suLJ7drlQWH2HD2qUkMy4Rm/6BOJFH7fuDV80EjRLow9a8Mc0r1DUhHW86ZsTIjDXOZVEzN/hbgBcPc/EUg63OciLZ4eDj0mAEs9YPWye/AXQ0e9ltBLsMKdGJEmez/3nKrajQEHHC15BvznUhF/4N1tV2q1sZ4xeapRcOxF6BhvGsGO9z2nM0CSHWfasECdOhrROx4qGodj/Sf0LAJgpqTJUN/BOGF5luQP+FvkDxQi+HmwaR/ftEkwyfNDL2ECsSQvztPw8ZOdv1+k8T/juXCKff8Cq+GA17oIgoZRVhCYirQZTrlsj7AlEoMkXvsuFEPGfNFp/XlYvWz/wuxezYYgWOyg8jjVenlqvagvBsgqvxz5btJVIVVNUKwjjYUs7YU614C+I4+ld/wgy8IdtJo+dFq+KfNllwVA3FYTV55HM/YE4TUsU1Z1lJLqUpxZdpUcuISwqrwOnlPlTZp0EWPIlJcVIHEaK2GSXtDH4k6zpjVrHtlA2XzuLbDuUZv83576Vz4/4VtAO"
